ID_Local,País,UF,Cidade,Codigo
3074,Brasil,Minas Gerais,Paraisópolis,BrasilMinas GeraisParaisópolis
3075,Brasil,Ceará,Parambu,BrasilCearáParambu
3076,Brasil,Bahia,Paramirim,BrasilBahiaParamirim
3077,Brasil,Ceará,Paramoti,BrasilCearáParamoti
3078,Brasil,Rio Grande do Norte,Paraná,BrasilRio Grande do NorteParaná
3079,Brasil,Tocantins,Paranã,BrasilTocantinsParanã
3080,Brasil,Paraná,Paranacity,BrasilParanáParanacity
3081,Brasil,Paraná,Paranaguá,BrasilParanáParanaguá
3082,Brasil,Mato Grosso do Sul,Paranaíba,BrasilMato Grosso do SulParanaíba
3083,Brasil,Goiás,Paranaiguara,BrasilGoiásParanaiguara
3084,Brasil,Mato Grosso,Paranaíta,BrasilMato GrossoParanaíta
3085,Brasil,São Paulo,Paranapanema,BrasilSão PauloParanapanema
3086,Brasil,Pernambuco,Paranatama,BrasilPernambucoParanatama
3087,Brasil,Mato Grosso,Paranatinga,BrasilMato GrossoParanatinga
3088,Brasil,Paraná,Paranavaí,BrasilParanáParanavaí
3089,Brasil,Mato Grosso do Sul,Paranhos,BrasilMato Grosso do SulParanhos
3090,Brasil,Minas Gerais,Paraopeba,BrasilMinas GeraisParaopeba
3091,Brasil,Paraíba,Parari,BrasilParaíbaParari
3092,Brasil,Bahia,Paratinga,BrasilBahiaParatinga
3093,Brasil,Rio de Janeiro,Paraty,BrasilRio de JaneiroParaty
3094,Brasil,Rio Grande do Norte,Parau,BrasilRio Grande do NorteParau
3095,Brasil,Pará,Parauapebas,BrasilParáParauapebas
3096,Brasil,Pará,Parauapebas/Carajás,BrasilParáParauapebas/Carajás
3097,Brasil,Goiás,Paraúna,BrasilGoiásParaúna
3098,Brasil,Rio Grande do Norte,Parazinho,BrasilRio Grande do NorteParazinho
3099,Brasil,São Paulo,Pardinho,BrasilSão PauloPardinho
3100,Brasil,Rio Grande do Sul,Pareci Novo,BrasilRio Grande do SulPareci Novo
3101,Brasil,Rondônia,Parecis,BrasilRondôniaParecis
3102,Brasil,Rio Grande do Norte,Parelhas,BrasilRio Grande do NorteParelhas
3103,Brasil,Alagoas,Pariconha,BrasilAlagoasPariconha
3104,Brasil,Amazonas,Parintins,BrasilAmazonasParintins
3105,Brasil,Bahia,Paripiranga,BrasilBahiaParipiranga
3106,Brasil,Alagoas,Paripueira,BrasilAlagoasParipueira
3107,Brasil,São Paulo,Pariquera-Açu,BrasilSão PauloPariquera-Açu
3108,Brasil,Piauí,Parnaíba,BrasilPiauíParnaíba
3109,Brasil,Rio Grande do Norte,Parnamirim,BrasilRio Grande do NorteParnamirim
3110,Brasil,Pernambuco,Parnamirim,BrasilPernambucoParnamirim
3111,Brasil,Maranhão,Parnarama,BrasilMaranhãoParnarama
3112,Brasil,Rio Grande do Sul,Parobé,BrasilRio Grande do SulParobé
3113,Brasil,Rio Grande do Norte,Passa e Fica,BrasilRio Grande do NortePassa e Fica
3114,Brasil,Minas Gerais,Passa Quatro,BrasilMinas GeraisPassa Quatro
3115,Brasil,Minas Gerais,Passa Tempo,BrasilMinas GeraisPassa Tempo
3116,Brasil,Minas Gerais,Passa Vinte,BrasilMinas GeraisPassa Vinte
3117,Brasil,Rio Grande do Norte,Passagem,BrasilRio Grande do NortePassagem
3118,Brasil,Maranhão,Passagem Franca,BrasilMaranhãoPassagem Franca
3119,Brasil,Santa Catarina,Passo de Torres,BrasilSanta CatarinaPasso de Torres
3120,Brasil,Alagoas,Passo do Camaragibe,BrasilAlagoasPasso do Camaragibe
3121,Brasil,Rio Grande do Sul,Passo do Sobrado,BrasilRio Grande do SulPasso do Sobrado
3122,Brasil,Rio Grande do Sul,Passo Fundo,BrasilRio Grande do SulPasso Fundo
3123,Brasil,Minas Gerais,Passos,BrasilMinas GeraisPassos
3124,Brasil,Maranhão,Passos,BrasilMaranhãoPassos
3125,Brasil,Santa Catarina,Passos Maia,BrasilSanta CatarinaPassos Maia
3126,Brasil,Maranhão,Pastos Bons,BrasilMaranhãoPastos Bons
3127,Brasil,Paraná,Pato Bragado,BrasilParanáPato Bragado
3128,Brasil,Paraná,Pato Branco,BrasilParanáPato Branco
3129,Brasil,Paraíba,Patos,BrasilParaíbaPatos
3130,Brasil,Minas Gerais,Patos de Minas,BrasilMinas GeraisPatos de Minas
3131,Brasil,Piauí,Patos do Piauí,BrasilPiauíPatos do Piauí
3132,Brasil,Minas Gerais,Patrocínio,BrasilMinas GeraisPatrocínio
3133,Brasil,Minas Gerais,Patrocínio de Muriaé,BrasilMinas GeraisPatrocínio de Muriaé
3134,Brasil,São Paulo,Patrocínio Paulista,BrasilSão PauloPatrocínio Paulista
3135,Brasil,Rio Grande do Norte,Patu,BrasilRio Grande do NortePatu
3136,Brasil,Rio de Janeiro,Paty do Alferes,BrasilRio de JaneiroPaty do Alferes
3137,Brasil,Bahia,Pau Brasil,BrasilBahiaPau Brasil
3138,Brasil,Tocantins,"Pau D,Arco","BrasilTocantinsPau D,Arco"
3139,Brasil,Pará,"Pau D,Arco","BrasilParáPau D,Arco"
3140,Brasil,Rio Grande do Norte,Pau dos Ferros,BrasilRio Grande do NortePau dos Ferros
3141,Brasil,Pernambuco,Paudalho,BrasilPernambucoPaudalho
3142,Brasil,Amazonas,Pauíni,BrasilAmazonasPauíni
3143,Brasil,Minas Gerais,Paula Cândido,BrasilMinas GeraisPaula Cândido
3144,Brasil,Paraná,Paula Freitas,BrasilParanáPaula Freitas
3145,Brasil,São Paulo,Paulínia,BrasilSão PauloPaulínia
3146,Brasil,Maranhão,Paulino Neves,BrasilMaranhãoPaulino Neves
3147,Brasil,Pernambuco,Paulista,BrasilPernambucoPaulista
3148,Brasil,Paraíba,Paulista,BrasilParaíbaPaulista
3149,Brasil,Piauí,Paulistana,BrasilPiauíPaulistana
3150,Brasil,São Paulo,Paulistânia,BrasilSão PauloPaulistânia
3151,Brasil,Minas Gerais,Paulistas,BrasilMinas GeraisPaulistas
3152,Brasil,Bahia,Paulo Afonso,BrasilBahiaPaulo Afonso
3153,Brasil,Paraná,Paulo Frontin,BrasilParanáPaulo Frontin
3154,Brasil,Alagoas,Paulo Jacinto,BrasilAlagoasPaulo Jacinto
3155,Brasil,Maranhão,Paulo Ramos,BrasilMaranhãoPaulo Ramos
3156,Brasil,Minas Gerais,Pavão,BrasilMinas GeraisPavão
3157,Brasil,Rio Grande do Sul,Paverama,BrasilRio Grande do SulPaverama
3158,Brasil,Piauí,Pavussu,BrasilPiauíPavussu
3159,Brasil,Bahia,Pé de Serra,BrasilBahiaPé de Serra
3160,Brasil,Minas Gerais,Peçanha,BrasilMinas GeraisPeçanha
3161,Brasil,São Paulo,Pederneiras,BrasilSão PauloPederneiras
3162,Brasil,Pernambuco,Pedra,BrasilPernambucoPedra
3163,Brasil,Minas Gerais,Pedra Azul,BrasilMinas GeraisPedra Azul
3164,Brasil,Ceará,Pedra Branca,BrasilCearáPedra Branca
3165,Brasil,Paraíba,Pedra Branca,BrasilParaíbaPedra Branca
3166,Brasil,Amapá,Pedra Branca do Amapari,BrasilAmapáPedra Branca do Amapari
3167,Brasil,Minas Gerais,Pedra do Indaiá,BrasilMinas GeraisPedra do Indaiá
3168,Brasil,Rio Grande do Norte,Pedra Grande,BrasilRio Grande do NortePedra Grande
3169,Brasil,Paraíba,Pedra Lavrada,BrasilParaíbaPedra Lavrada
3170,Brasil,Sergipe,Pedra Mole,BrasilSergipePedra Mole
3171,Brasil,Rio Grande do Norte,Pedra Preta,BrasilRio Grande do NortePedra Preta
3172,Brasil,Mato Grosso,Pedra Preta,BrasilMato GrossoPedra Preta
3173,Brasil,Minas Gerais,Pedralva,BrasilMinas GeraisPedralva
3174,Brasil,São Paulo,Pedranópolis,BrasilSão PauloPedranópolis
3175,Brasil,Bahia,Pedrão,BrasilBahiaPedrão
3176,Brasil,Rio Grande do Sul,Pedras Altas,BrasilRio Grande do SulPedras Altas
3177,Brasil,Paraíba,Pedras de Fogo,BrasilParaíbaPedras de Fogo
3178,Brasil,Minas Gerais,Pedras de Maria da Cruz,BrasilMinas GeraisPedras de Maria da Cruz
3179,Brasil,São Paulo,Pedreira,BrasilSão PauloPedreira
3180,Brasil,Maranhão,Pedreiras,BrasilMaranhãoPedreiras
3181,Brasil,Sergipe,Pedrinhas,BrasilSergipePedrinhas
3182,Brasil,Minas Gerais,Pedrinópolis,BrasilMinas GeraisPedrinópolis
3183,Brasil,Tocantins,Pedro Afonso,BrasilTocantinsPedro Afonso
3184,Brasil,Bahia,Pedro Alexandre,BrasilBahiaPedro Alexandre
3185,Brasil,Rio Grande do Norte,Pedro Avelino,BrasilRio Grande do NortePedro Avelino
3186,Brasil,Espírito Santo,Pedro Canário,BrasilEspírito SantoPedro Canário
3187,Brasil,São Paulo,Pedro de Toledo,BrasilSão PauloPedro de Toledo
3188,Brasil,Maranhão,Pedro do Rosário,BrasilMaranhãoPedro do Rosário
3189,Brasil,Mato Grosso do Sul,Pedro Gomes,BrasilMato Grosso do SulPedro Gomes
3190,Brasil,Piauí,Pedro II,BrasilPiauíPedro II
3191,Brasil,Piauí,Pedro Laurentino,BrasilPiauíPedro Laurentino
3192,Brasil,Minas Gerais,Pedro Leopoldo,BrasilMinas GeraisPedro Leopoldo
3193,Brasil,Rio Grande do Sul,Pedro Osório,BrasilRio Grande do SulPedro Osório
3194,Brasil,Paraíba,Pedro Régis,BrasilParaíbaPedro Régis
3195,Brasil,Rio Grande do Norte,Pedro Velho,BrasilRio Grande do NortePedro Velho
3196,Brasil,Tocantins,Peixe,BrasilTocantinsPeixe
3197,Brasil,Pará,Peixe-Boi,BrasilParáPeixe-Boi
3198,Brasil,Mato Grosso,Peixoto de Azevedo,BrasilMato GrossoPeixoto de Azevedo
3199,Brasil,Rio Grande do Sul,Pejuçara,BrasilRio Grande do SulPejuçara
3200,Brasil,Rio Grande do Sul,Pelotas,BrasilRio Grande do SulPelotas
3201,Brasil,Maranhão,Penalva,BrasilMaranhãoPenalva
3202,Brasil,São Paulo,Penápolis,BrasilSão PauloPenápolis
3203,Brasil,Rio Grande do Norte,Pendências,BrasilRio Grande do NortePendências
3204,Brasil,Alagoas,Penedo,BrasilAlagoasPenedo
3205,Brasil,Santa Catarina,Penha,BrasilSanta CatarinaPenha
3206,Brasil,Ceará,Pentecoste,BrasilCearáPentecoste
3207,Brasil,Minas Gerais,Pequeri,BrasilMinas GeraisPequeri
3208,Brasil,Tocantins,Pequizeiro,BrasilTocantinsPequizeiro
3209,Brasil,Minas Gerais,Perdizes,BrasilMinas GeraisPerdizes
3210,Brasil,Minas Gerais,Perdões,BrasilMinas GeraisPerdões
3211,Brasil,São Paulo,Pereira Barreto,BrasilSão PauloPereira Barreto
3212,Brasil,São Paulo,Pereiras,BrasilSão PauloPereiras
3213,Brasil,Ceará,Pereiro,BrasilCearáPereiro
3214,Brasil,Maranhão,Peri Mirim,BrasilMaranhãoPeri Mirim
3215,Brasil,Maranhão,Peritoró,BrasilMaranhãoPeritoró
3216,Brasil,Paraná,Perobal,BrasilParanáPerobal
3217,Brasil,Paraná,Pérola,BrasilParanáPérola
3218,Brasil,Paraná,Pérola do Oeste,BrasilParanáPérola do Oeste
3219,Brasil,Goiás,Perolândia,BrasilGoiásPerolândia
3220,Brasil,São Paulo,Peruíbe,BrasilSão PauloPeruíbe
3221,Brasil,Santa Catarina,Pescaria Brava,BrasilSanta CatarinaPescaria Brava
3222,Brasil,Pernambuco,Pesqueira,BrasilPernambucoPesqueira
3223,Brasil,Pernambuco,Petrolândia,BrasilPernambucoPetrolândia
3224,Brasil,Santa Catarina,Petrolândia,BrasilSanta CatarinaPetrolândia
3225,Brasil,Pernambuco,Petrolina,BrasilPernambucoPetrolina
3226,Brasil,Goiás,Petrolina de Goiás,BrasilGoiásPetrolina de Goiás
3227,Brasil,Rio de Janeiro,Petrópolis,BrasilRio de JaneiroPetrópolis
3228,Brasil,Alagoas,Piaçabuçu,BrasilAlagoasPiaçabuçu
3229,Brasil,Paraíba,Piancó,BrasilParaíbaPiancó
3230,Brasil,Bahia,Piatã,BrasilBahiaPiatã
3231,Brasil,Minas Gerais,Piau,BrasilMinas GeraisPiau
3232,Brasil,Rio Grande do Sul,Picada Café,BrasilRio Grande do SulPicada Café
3233,Brasil,Pará,Piçarra,BrasilParáPiçarra
3234,Brasil,Piauí,Picos,BrasilPiauíPicos
3235,Brasil,Paraíba,Picuí,BrasilParaíbaPicuí
3236,Brasil,São Paulo,Piedade,BrasilSão PauloPiedade
3237,Brasil,Minas Gerais,Piedade do Rio Grande,BrasilMinas GeraisPiedade do Rio Grande
3238,Brasil,Minas Gerais,Piedade dos Gerais,BrasilMinas GeraisPiedade dos Gerais
3239,Brasil,Paraná,Piên,BrasilParanáPiên
3240,Brasil,Bahia,Pilão Arcado,BrasilBahiaPilão Arcado
3241,Brasil,Alagoas,Pilar,BrasilAlagoasPilar
3242,Brasil,Goiás,Pilar de Goiás,BrasilGoiásPilar de Goiás
3243,Brasil,São Paulo,Pilar do Sul,BrasilSão PauloPilar do Sul
3244,Brasil,Paraíba,Pilões,BrasilParaíbaPilões
3245,Brasil,Rio Grande do Norte,Pilões,BrasilRio Grande do NortePilões
3246,Brasil,Paraíba,Pilõezinhos,BrasilParaíbaPilõezinhos
3247,Brasil,Minas Gerais,Pimenta,BrasilMinas GeraisPimenta
3248,Brasil,Rondônia,Pimenta Bueno,BrasilRondôniaPimenta Bueno
3249,Brasil,Piauí,Pimenteiras,BrasilPiauíPimenteiras
3250,Brasil,Rondônia,Pimenteiras do Oeste,BrasilRondôniaPimenteiras do Oeste
3251,Brasil,Bahia,Pindaí,BrasilBahiaPindaí
3252,Brasil,São Paulo,Pindamonhangaba,BrasilSão PauloPindamonhangaba
3253,Brasil,Maranhão,Pindaré Mirim,BrasilMaranhãoPindaré Mirim
3254,Brasil,Bahia,Pindobaçu,BrasilBahiaPindobaçu
3255,Brasil,Paraná,Pinhais,BrasilParanáPinhais
3256,Brasil,Rio Grande do Sul,Pinhal,BrasilRio Grande do SulPinhal
3257,Brasil,Santa Catarina,Pinhalzinho,BrasilSanta CatarinaPinhalzinho
3258,Brasil,Paraná,Pinhão,BrasilParanáPinhão
3259,Brasil,Sergipe,Pinhão,BrasilSergipePinhão
3260,Brasil,Rio de Janeiro,Pinheiral,BrasilRio de JaneiroPinheiral
3261,Brasil,Maranhão,Pinheiro,BrasilMaranhãoPinheiro
3262,Brasil,Rio Grande do Sul,Pinheiro Machado,BrasilRio Grande do SulPinheiro Machado
3263,Brasil,Santa Catarina,Pinheiro Preto,BrasilSanta CatarinaPinheiro Preto
3264,Brasil,Espírito Santo,Pinheiros,BrasilEspírito SantoPinheiros
3265,Brasil,Bahia,Pintadas,BrasilBahiaPintadas
3266,Brasil,Rio Grande do Sul,Pinto Bandeira,BrasilRio Grande do SulPinto Bandeira
3267,Brasil,Minas Gerais,Pintópolis,BrasilMinas GeraisPintópolis
3268,Brasil,Piauí,Pio IX,BrasilPiauíPio IX
3269,Brasil,Maranhão,Pio XII,BrasilMaranhãoPio XII
3270,Brasil,Ceará,Piquet Carneiro,BrasilCearáPiquet Carneiro
3271,Brasil,São Paulo,Piquete,BrasilSão PauloPiquete
3272,Brasil,São Paulo,Piracaia,BrasilSão PauloPiracaia
3273,Brasil,Goiás,Piracanjuba,BrasilGoiásPiracanjuba
3274,Brasil,Minas Gerais,Piracema,BrasilMinas GeraisPiracema
3275,Brasil,São Paulo,Piracicaba,BrasilSão PauloPiracicaba
3276,Brasil,Piauí,Piracuruca,BrasilPiauíPiracuruca
3277,Brasil,Rio de Janeiro,Piraí,BrasilRio de JaneiroPiraí
3278,Brasil,Bahia,Piraí do Norte,BrasilBahiaPiraí do Norte
3279,Brasil,Paraná,Piraí do Sul,BrasilParanáPiraí do Sul
3280,Brasil,São Paulo,Piraju,BrasilSão PauloPiraju
3281,Brasil,São Paulo,Pirajuí,BrasilSão PauloPirajuí
3282,Brasil,Sergipe,Pirambu,BrasilSergipePirambu
3283,Brasil,Minas Gerais,Piranga,BrasilMinas GeraisPiranga
3284,Brasil,São Paulo,Pirangi,BrasilSão PauloPirangi
3285,Brasil,Minas Gerais,Piranguçu,BrasilMinas GeraisPiranguçu
3286,Brasil,Minas Gerais,Piranguinho,BrasilMinas GeraisPiranguinho
3287,Brasil,Alagoas,Piranhas,BrasilAlagoasPiranhas
3288,Brasil,Goiás,Piranhas,BrasilGoiásPiranhas
3289,Brasil,Maranhão,Pirapemas,BrasilMaranhãoPirapemas
3290,Brasil,Minas Gerais,Pirapetinga,BrasilMinas GeraisPirapetinga
3291,Brasil,Rio Grande do Sul,Pirapó,BrasilRio Grande do SulPirapó
3292,Brasil,Minas Gerais,Pirapora,BrasilMinas GeraisPirapora
3293,Brasil,São Paulo,Pirapora do Bom Jesus,BrasilSão PauloPirapora do Bom Jesus
3294,Brasil,São Paulo,Pirapozinho,BrasilSão PauloPirapozinho
3295,Brasil,Paraná,Piraquara,BrasilParanáPiraquara
3296,Brasil,Tocantins,Piraquê,BrasilTocantinsPiraquê
3297,Brasil,São Paulo,Pirassununga,BrasilSão PauloPirassununga
3298,Brasil,Rio Grande do Sul,Piratini,BrasilRio Grande do SulPiratini
3299,Brasil,São Paulo,Piratininga,BrasilSão PauloPiratininga
3300,Brasil,Santa Catarina,Piratuba,BrasilSanta CatarinaPiratuba
3301,Brasil,Minas Gerais,Piraúba,BrasilMinas GeraisPiraúba
3302,Brasil,Goiás,Pirenópolis,BrasilGoiásPirenópolis
3303,Brasil,Goiás,Pires do Rio,BrasilGoiásPires do Rio
3304,Brasil,Ceará,Pires Ferreira,BrasilCearáPires Ferreira
3305,Brasil,Bahia,Piripá,BrasilBahiaPiripá
3306,Brasil,Piauí,Piripiri,BrasilPiauíPiripiri
3307,Brasil,Paraíba,Pirpirituba,BrasilParaíbaPirpirituba
3308,Brasil,Paraná,Pitanga,BrasilParanáPitanga
3309,Brasil,São Paulo,Pitangueiras,BrasilSão PauloPitangueiras
3310,Brasil,Minas Gerais,Pitangui,BrasilMinas GeraisPitangui
3311,Brasil,Paraíba,Pitimbu,BrasilParaíbaPitimbu
3312,Brasil,Tocantins,Pium,BrasilTocantinsPium
3313,Brasil,Espírito Santo,Piúma,BrasilEspírito SantoPiúma
3314,Brasil,Minas Gerais,Piumhi,BrasilMinas GeraisPiumhi
3315,Brasil,Pará,Placas,BrasilParáPlacas
3316,Brasil,Acre,Plácido de Castro,BrasilAcrePlácido de Castro
3317,Brasil,Goiás,Planaltina,BrasilGoiásPlanaltina
3318,Brasil,Bahia,Planaltino,BrasilBahiaPlanaltino
3319,Brasil,Rio Grande do Sul,Planalto,BrasilRio Grande do SulPlanalto
3320,Brasil,Paraná,Planalto,BrasilParanáPlanalto
3321,Brasil,Bahia,Planalto,BrasilBahiaPlanalto
3322,Brasil,Santa Catarina,Planalto Alegre,BrasilSanta CatarinaPlanalto Alegre
3323,Brasil,Mato Grosso,Planalto da Serra,BrasilMato GrossoPlanalto da Serra
3324,Brasil,São Paulo,Poá,BrasilSão PauloPoá
3325,Brasil,Pernambuco,Poção,BrasilPernambucoPoção
3326,Brasil,Maranhão,Poção de Pedras,BrasilMaranhãoPoção de Pedras
3327,Brasil,Paraíba,Pocinhos,BrasilParaíbaPocinhos
3328,Brasil,Rio Grande do Norte,Poço Branco,BrasilRio Grande do NortePoço Branco
3329,Brasil,Rio Grande do Sul,Poço das Antas,BrasilRio Grande do SulPoço das Antas
3330,Brasil,Alagoas,Poço das Trincheiras,BrasilAlagoasPoço das Trincheiras
3331,Brasil,Minas Gerais,Poço Fundo,BrasilMinas GeraisPoço Fundo
3332,Brasil,Sergipe,Poço Redondo,BrasilSergipePoço Redondo
3333,Brasil,Sergipe,Poço Verde,BrasilSergipePoço Verde
3334,Brasil,Bahia,Poções,BrasilBahiaPoções
3335,Brasil,Mato Grosso,Poconé,BrasilMato GrossoPoconé
3336,Brasil,Minas Gerais,Poços de Caldas,BrasilMinas GeraisPoços de Caldas
3337,Brasil,Bahia,Pojuca,BrasilBahiaPojuca
3338,Brasil,São Paulo,Poloni,BrasilSão PauloPoloni
3339,Brasil,Paraíba,Pombal,BrasilParaíbaPombal
3340,Brasil,Pernambuco,Pombos,BrasilPernambucoPombos
3341,Brasil,Santa Catarina,Pomerode,BrasilSanta CatarinaPomerode
3342,Brasil,São Paulo,Pompéia,BrasilSão PauloPompéia
3343,Brasil,Minas Gerais,Pompéu,BrasilMinas GeraisPompéu
3344,Brasil,São Paulo,Pongaí,BrasilSão PauloPongaí
3345,Brasil,Pará,Ponta de Pedras,BrasilParáPonta de Pedras
3346,Brasil,Paraná,Ponta Grossa,BrasilParanáPonta Grossa
3347,Brasil,Mato Grosso do Sul,Ponta Porã,BrasilMato Grosso do SulPonta Porã
3348,Brasil,Mato Grosso do Sul,Ponta Porã - Sanga Puitã,BrasilMato Grosso do SulPonta Porã - Sanga Puitã
3349,Brasil,São Paulo,Pontal,BrasilSão PauloPontal
3350,Brasil,Mato Grosso,Pontal do Araguaia,BrasilMato GrossoPontal do Araguaia
3351,Brasil,Paraná,Pontal do Paraná,BrasilParanáPontal do Paraná
3352,Brasil,Goiás,Pontalina,BrasilGoiásPontalina
3353,Brasil,Rio Grande do Sul,Pontão,BrasilRio Grande do SulPontão
3354,Brasil,Santa Catarina,Ponte Alta,BrasilSanta CatarinaPonte Alta
3355,Brasil,Tocantins,Ponte Alta do Bom Jesus,BrasilTocantinsPonte Alta do Bom Jesus
3356,Brasil,Santa Catarina,Ponte Alta do Norte,BrasilSanta CatarinaPonte Alta do Norte
3357,Brasil,Tocantins,Ponte Alta do Tocantins,BrasilTocantinsPonte Alta do Tocantins
3358,Brasil,Mato Grosso,Ponte Branca,BrasilMato GrossoPonte Branca
3359,Brasil,Minas Gerais,Ponte Nova,BrasilMinas GeraisPonte Nova
3360,Brasil,Rio Grande do Sul,Ponte Preta,BrasilRio Grande do SulPonte Preta
3361,Brasil,Santa Catarina,Ponte Serrada,BrasilSanta CatarinaPonte Serrada
3362,Brasil,Mato Grosso,Pontes e Lacerda,BrasilMato GrossoPontes e Lacerda
3363,Brasil,Espírito Santo,Ponto Belo,BrasilEspírito SantoPonto Belo
3364,Brasil,Minas Gerais,Ponto Chique,BrasilMinas GeraisPonto Chique
3365,Brasil,Minas Gerais,Ponto dos Volantes,BrasilMinas GeraisPonto dos Volantes
3366,Brasil,Ceará,Poranga,BrasilCearáPoranga
3367,Brasil,São Paulo,Porangaba,BrasilSão PauloPorangaba
3368,Brasil,Goiás,Porangatu,BrasilGoiásPorangatu
3369,Brasil,Rio de Janeiro,Porciúncula,BrasilRio de JaneiroPorciúncula
3370,Brasil,Paraná,Porecatu,BrasilParanáPorecatu
3371,Brasil,Rio Grande do Norte,Portalegre,BrasilRio Grande do NortePortalegre
3372,Brasil,Rio Grande do Sul,Portão,BrasilRio Grande do SulPortão
3373,Brasil,Goiás,Porteirão,BrasilGoiásPorteirão
3374,Brasil,Ceará,Porteiras,BrasilCearáPorteiras
3375,Brasil,Minas Gerais,Porteirinha,BrasilMinas GeraisPorteirinha
3376,Brasil,Pará,Portel,BrasilParáPortel
3377,Brasil,Goiás,Portelândia,BrasilGoiásPortelândia
3378,Brasil,Piauí,Porto,BrasilPiauíPorto
3379,Brasil,Acre,Porto Acre,BrasilAcrePorto Acre
3380,Brasil,Rio Grande do Sul,Porto Alegre,BrasilRio Grande do SulPorto Alegre
3381,Brasil,Mato Grosso,Porto Alegre do Norte,BrasilMato GrossoPorto Alegre do Norte
3382,Brasil,Piauí,Porto Alegre do Piauí,BrasilPiauíPorto Alegre do Piauí
3383,Brasil,Paraná,Porto Amazonas,BrasilParanáPorto Amazonas
3384,Brasil,Santa Catarina,Porto Belo,BrasilSanta CatarinaPorto Belo
3385,Brasil,Alagoas,Porto Calvo,BrasilAlagoasPorto Calvo
3386,Brasil,Sergipe,Porto da Folha,BrasilSergipePorto da Folha
3387,Brasil,Pará,Porto de Moz,BrasilParáPorto de Moz
3388,Brasil,Alagoas,Porto de Pedras,BrasilAlagoasPorto de Pedras
3389,Brasil,Rio Grande do Norte,Porto do Mangue,BrasilRio Grande do NortePorto do Mangue
3390,Brasil,Mato Grosso,Porto dos Gaúchos,BrasilMato GrossoPorto dos Gaúchos
3391,Brasil,Mato Grosso,Porto Esperidião,BrasilMato GrossoPorto Esperidião
3392,Brasil,Mato Grosso,Porto Estrela,BrasilMato GrossoPorto Estrela
3393,Brasil,São Paulo,Porto Feliz,BrasilSão PauloPorto Feliz
3394,Brasil,São Paulo,Porto Ferreira,BrasilSão PauloPorto Ferreira
3395,Brasil,Maranhão,Porto Franco,BrasilMaranhãoPorto Franco
3396,Brasil,Amapá,Porto Grande,BrasilAmapáPorto Grande
3397,Brasil,Rio Grande do Sul,Porto Lucena,BrasilRio Grande do SulPorto Lucena
3398,Brasil,Rio Grande do Sul,Porto Mauá,BrasilRio Grande do SulPorto Mauá
3399,Brasil,Mato Grosso do Sul,Porto Murtinho,BrasilMato Grosso do SulPorto Murtinho
3400,Brasil,Tocantins,Porto Nacional,BrasilTocantinsPorto Nacional
3401,Brasil,Rio de Janeiro,Porto Real,BrasilRio de JaneiroPorto Real
3402,Brasil,Alagoas,Porto Real do Colégio,BrasilAlagoasPorto Real do Colégio
3403,Brasil,Paraná,Porto Rico,BrasilParanáPorto Rico
3404,Brasil,Maranhão,Porto Rico do Maranhão,BrasilMaranhãoPorto Rico do Maranhão
3405,Brasil,Bahia,Porto Seguro,BrasilBahiaPorto Seguro
3406,Brasil,Santa Catarina,Porto União,BrasilSanta CatarinaPorto União
3407,Brasil,Rondônia,Porto Velho,BrasilRondôniaPorto Velho
3408,Brasil,Rondônia,Porto Velho - Abunã,BrasilRondôniaPorto Velho - Abunã
3409,Brasil,Rondônia,Porto Velho - Calama,BrasilRondôniaPorto Velho - Calama
3410,Brasil,Rondônia,Porto Velho - Conceição da Galera,BrasilRondôniaPorto Velho - Conceição da Galera
3411,Brasil,Rondônia,Porto Velho - Demarcação,BrasilRondôniaPorto Velho - Demarcação
3412,Brasil,Rondônia,Porto Velho - Extrema,BrasilRondôniaPorto Velho - Extrema
